kind,tier,category,arch,state,date,n_patches,n_versions,series_name,web_url
noise,C,unrelated-cc,generic,new,2025-04-19,1,1,wifi: mt76: mt7996: fix variable dereferenced before check warning,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250419025417.2066787-1-sunliming@linux.dev/
noise,C,unrelated-cc,generic,new,2025-04-19,1,1,wifi: mt76: mt7996: fix uninitialized symbol warning,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250419031528.2073892-1-sunliming@linux.dev/
noise,C,unrelated-cc,generic,new,2025-04-21,1,2,[v2] media: imx-jpeg: Drop the first error frames,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250421070613.1263-1-ming.qian@oss.nxp.com/
noise,C,unrelated-cc,generic,new,2025-04-21,5,7,media: imx-jpeg: Fix some motion-jpeg decoding issues,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250421081301.1304-4-ming.qian@oss.nxp.com/
noise,C,unrelated-cc,generic,new,2025-04-21,1,3,[RESEND] wifi: mt76: mt7996: avoid null deref in mt7996_stop_phy(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250421111344.11484-1-qasdev00@gmail.com/
noise,C,unrelated-cc,generic,new,2025-04-21,1,3,[RESEND] wifi: mt76: mt7996: avoid NULL pointer dereference in mt7996_set_monitor(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250421112544.13430-1-qasdev00@gmail.com/
noise,C,unrelated-cc,generic,new,2025-04-21,1,7,"[v10,RESEND] wifi: mt76: mt7915: add wds support when wed is enabled",https://patchwork.kernel.org/project/linux-arm-kernel/patch/OSZPR01MB84342A0E21AAD111ED7AF6B198B82@OSZPR01MB8434.jpnprd01.prod.outlook.com/
noise,C,unrelated-cc,generic,new,2025-04-22,1,3,[RESEND] media: platform: Add hardware sync wait to fimc_is_hw_change_mode(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250422021345.1940-1-vulab@iscas.ac.cn/
noise,C,unrelated-cc,generic,new,2025-04-22,1,1,[net] net: dsa: mt7530: sync driver-specific behavior of MT7531 variants,https://patchwork.kernel.org/project/linux-arm-kernel/patch/89ed7ec6d4fa0395ac53ad2809742bb1ce61ed12.1745290867.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-04-22,1,1,[net-next] net: stmmac: dwc-qos: calibrate tegra with mdio bus idle,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u7EYR-001ZAS-Cr@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-23,1,2,"[net-next,v3] net: ethernet: mtk_eth_soc: convert cap_bit in mtk_eth_muxc struct to u64",https://patchwork.kernel.org/project/linux-arm-kernel/patch/ded98b0d716c3203017a7a92151516ec2bf1abee.1745369249.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-04-23,2,2,net: stmmac: fix timestamp snapshots on dwmac1000,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250423-stmmac_ts-v2-1-e2cf2bbd61b1@bootlin.com/
noise,C,unrelated-cc,generic,new,2025-04-23,1,2,[net-next] net: ethernet: mtk_wed: annotate RCU release in attach(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250423150811.456205-2-johannes@sipsolutions.net/
noise,C,unrelated-cc,generic,new,2025-04-24,1,3,"[v2,RESEND] media: imx: fix a potential memory leak in imx_media_csc_scaler_device_init()",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250424031053.3508137-1-haoxiang_li2024@163.com/
noise,C,unrelated-cc,generic,new,2025-04-24,3,1,net: stmmac: socfpga: 1000BaseX support and cleanups,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250424071223.221239-4-maxime.chevallier@bootlin.com/
noise,C,unrelated-cc,generic,new,2025-04-24,1,2,"[v8,1/1] media: mediatek: jpeg: support 34bits",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250424090824.5309-1-jianhua.lin@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-04-24,1,3,"[net-next,v3] net: ti: icssg-prueth: Add ICSSG FW Stats",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250424095316.2643573-1-danishanwar@ti.com/
noise,C,unrelated-cc,generic,new,2025-04-24,1,2,[v6] media: amphion: Support dmabuf and v4l2 buffer without binding,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250424103326.1728-1-ming.qian@oss.nxp.com/
noise,C,unrelated-cc,generic,new,2025-04-25,1,1,[net] net: ethernet: mtk_eth_soc: sync mtk_clks_source_name array,https://patchwork.kernel.org/project/linux-arm-kernel/patch/d075e706ff1cebc07f9ec666736d0b32782fd487.1745555321.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-04-25,1,1,net: call inet_twsk_put() on TIMEWAIT sockets It is possible for a pointer of type struct inet_timewait_sock to be retur,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250425073120.28195-1-shiming.cheng@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-04-25,8,1,Phase out hybrid PCI devres API,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250425085740.65304-5-phasta@kernel.org/
noise,C,unrelated-cc,generic,new,2025-04-25,1,1,[v2] net: use inet_twsk_put() when sk_state is TCP_TIME_WAIT,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250425123354.29254-1-shiming.cheng@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-04-25,1,1,[v3] net: mdio: mux-meson-gxl: set reversed bit when using internal phy,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250425192009.1439508-1-da@libre.computer/
noise,C,unrelated-cc,generic,new,2025-04-27,1,2,"[net-next,v2] net: ethernet: mtk_eth_soc: add support for MT7988 internal 2.5G PHY",https://patchwork.kernel.org/project/linux-arm-kernel/patch/9072cefbff6db969720672ec98ed5cef65e8218c.1745715380.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-04-27,1,2,"[net,v2] net: ethernet: mtk_eth_soc: fix SER panic with 4GB+ RAM",https://patchwork.kernel.org/project/linux-arm-kernel/patch/4adc2aaeb0fb1b9cdc56bf21cf8e7fa328daa345.1745715843.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-04-29,1,1,[v3] net: use sock_gen_put() when sk_state is TCP_TIME_WAIT,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250429020412.14163-1-shiming.cheng@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-04-29,2,5,media: rockchip: rkisp1: Add support for WDR and AWB64,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250429-awb64-v5-2-2dc3163a8cfc@ideasonboard.com/
noise,C,unrelated-cc,generic,new,2025-04-29,1,4,"[net,v4] net: airoha: Add missing filed to ppe_mbox_data struct",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250429-airoha-en7581-fix-ppe_mbox_data-v4-1-d2a8b901dad0@kernel.org/
noise,C,unrelated-cc,generic,new,2025-05-01,6,1,net: stmmac: replace speed_mode_2500() method,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1uASM3-0021R3-2B@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-05-02,3,14,net: ethtool: Introduce ethnl dump helpers,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250502085242.248645-2-maxime.chevallier@bootlin.com/
noise,C,unrelated-cc,generic,new,2025-05-02,1,1,"[net-next,v10] net: ti: icssg-prueth: add TAPRIO offload support",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250502104235.492896-1-danishanwar@ti.com/
noise,C,unrelated-cc,generic,new,2025-05-02,4,5,net: stmmac: fix setting RE and TE inappropriately,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1uAqY7-002D3e-R3@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-05-05,2,2,"[net,v2,1/2] net: ethernet: mtk_eth_soc: reset all TX queues on DMA free",https://patchwork.kernel.org/project/linux-arm-kernel/patch/c9ff9adceac4f152239a0f65c397f13547639175.1746406763.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-05-06,14,4,Add more features for ENETC v4 - round 2,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250506080735.3444381-11-wei.fang@nxp.com/
noise,C,unrelated-cc,generic,new,2025-05-06,3,2,Bug fixes from XDP patch series,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250506110546.4065715-2-m-malladi@ti.com/
noise,C,unrelated-cc,generic,new,2025-05-06,1,1,wifi: mt76: disable napi on driver removal,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250506115540.19045-1-pchelkin@ispras.ru/
noise,C,unrelated-cc,generic,new,2025-05-06,1,1,"[net,v5] net: airoha: Add missing field to ppe_mbox_data struct",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250506-airoha-en7581-fix-ppe_mbox_data-v5-1-29cabed6864d@kernel.org/
noise,C,unrelated-cc,generic,new,2025-05-07,3,4,Refactoring designware VLAN code.,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250507063812.34000-2-boon.khai.ng@altera.com/
noise,C,unrelated-cc,generic,new,2025-05-08,1,2,"[net-next,v2] net: thunder: make tx software timestamp independent",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250508034433.14408-1-kerneljasonxing@gmail.com/
noise,C,unrelated-cc,generic,new,2025-05-08,1,1,[net-next] net: ixp4xx_eth: convert to ndo_hwtstamp_get() and ndo_hwtstamp_set(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250508211043.3388702-1-vladimir.oltean@nxp.com/
noise,C,unrelated-cc,generic,new,2025-05-09,1,2,[v2] drivers: net: axienet: safely drop oversized RX frames,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250509063727.35560-1-ayberkdemir@gmail.com/
noise,C,unrelated-cc,generic,new,2025-05-09,1,4,[5.15.y] media: mtk-vcodec: potential null pointer deference in SCP,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250509092805.3242802-1-jianqi.ren.cn@windriver.com/
noise,C,unrelated-cc,generic,new,2025-05-09,1,1,KVM:FIXME comment is removed since no longer required,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250509095957.6271-1-opensource206@gmail.com/
noise,C,unrelated-cc,generic,new,2025-05-09,3,5,Add virtio_rtc module,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250509160734.1772-3-quic_philber@quicinc.com/
noise,C,unrelated-cc,generic,new,2025-05-10,3,2,misc drivers' sw timestamp changes,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250510134812.48199-3-kerneljasonxing@gmail.com/
noise,C,unrelated-cc,generic,new,2025-05-10,1,2,"[net-next,v2] net: phy: mediatek: do not require syscon compatible for pio property",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250510174933.154589-1-linux@fw-web.de/
noise,C,unrelated-cc,generic,new,2025-05-11,1,1,wifi: mt76: mt7921: add 160 MHz AP for mt7922 device,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250511005316.1118961-1-sam8641@gmail.com/
noise,C,unrelated-cc,generic,new,2025-05-12,1,2,[v4] media: amphion: Add H264 and HEVC profile and level control,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250512020137.211-1-ming.qian@oss.nxp.com/
noise,C,unrelated-cc,generic,new,2025-05-13,1,1,[net] net: ethernet: mtk_eth_soc: fix typo for declaration MT7988 ESW capability,https://patchwork.kernel.org/project/linux-arm-kernel/patch/b8b37f409d1280fad9c4d32521e6207f63cd3213.1747110258.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-05-14,1,1,"[net-next,v1] net: wwan: t7xx: Parameterize data plane RX BAT and FAG count",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250514104728.10869-1-jinjian.song@fibocom.com/
noise,C,unrelated-cc,generic,new,2025-05-14,1,2,"[v2,net-next] net: stmmac: convert to ndo_hwtstamp_get() and ndo_hwtstamp_set()",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250514143249.1808377-1-vladimir.oltean@nxp.com/
noise,C,unrelated-cc,generic,new,2025-05-15,1,2,"[net,v2] net: airoha: Fix page recycling in airoha_qdma_rx_process()",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250515-airoha-fix-rx-process-error-condition-v2-1-657e92c894b9@kernel.org/
noise,C,unrelated-cc,generic,new,2025-05-16,3,2,net: airoha: Add per-flow stats support to hw flowtable offloading,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250516-airoha-en7581-flowstats-v2-3-06d5fbf28984@kernel.org/
noise,C,unrelated-cc,generic,new,2025-05-16,1,2,"[net,v4] net: axienet: safely drop oversized RX frames",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250516084334.2463-1-ayberkdemir@gmail.com/
noise,C,unrelated-cc,generic,new,2025-05-16,2,2,Add built-in 2.5G ethernet phy support on MT7988,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250516102327.2014531-2-SkyLake.Huang@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-05-19,1,1,scsi: ufs: preventing bus hang crash during emergency power off,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250519073814.167264-1-bo.ye@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-05-19,1,1,net: cavium: thunder: Add log for verification fail in bgx_poll_for_link(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250519152348.2839-1-vulab@iscas.ac.cn/
noise,C,unrelated-cc,generic,new,2025-05-19,1,1,net: dwmac-sun8i: Use parsed internal PHY address instead of 1,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250519164936.4172658-1-paulk@sys-base.io/
noise,C,unrelated-cc,generic,new,2025-05-20,1,1,[net-next] net: ethernet: mtk_eth_soc: Correct spelling,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250520-mtk-spell-v1-1-2b0d5b4a4528@kernel.org/
noise,C,unrelated-cc,generic,new,2025-05-21,1,3,[v3] media: imx-jpeg: Account for data_offset when getting image address,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250521015408.261-1-ming.qian@oss.nxp.com/
noise,C,unrelated-cc,generic,new,2025-05-21,1,1,[net] net: xilinx: axienet: Fix Tx skb circular buffer occupancy check in dmaengine xmit,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250521181608.669554-1-suraj.gupta2@amd.com/
noise,C,unrelated-cc,generic,new,2025-05-22,1,1,media: nxp: imx8-isi: Cleanup video device in error path,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250522-djrscally-imx8-isi-fixes-v1-1-10bcd6d347a6@ideasonboard.com/
noise,C,unrelated-cc,generic,new,2025-05-22,3,1,[1/3] media: rkisp1: Cleanup error handling,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250522150944.400046-3-stefan.klug@ideasonboard.com/
noise,C,unrelated-cc,generic,new,2025-05-23,2,1,Add LED support/fix to MediaTek 2.5Gphy & Gphy,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250523113601.3627781-2-SkyLake.Huang@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-05-23,3,2,media: rkisp1: Add RKISP1_CID_SUPPORTED_PARAMS_BLOCKS ctrl and WDR support,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250523-supported-params-and-wdr-v3-3-7283b8536694@ideasonboard.com/
noise,C,unrelated-cc,generic,new,2025-05-23,1,1,net: dwmac-rk: MAC clock should be truned off,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250523151521.3503-1-sensor1010@163.com/
noise,C,unrelated-cc,generic,new,2025-05-23,1,1,media: cedrus: Add support for additional output formats,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250523154359.2454180-1-paulk@sys-base.io/
noise,C,unrelated-cc,generic,new,2025-05-23,2,1,net: airoha: Enable hw acceleration for PPPoE traffic,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250523-b4-airoha-flowtable-pppoe-v1-2-8584401568e0@kernel.org/
noise,C,unrelated-cc,generic,new,2025-05-23,1,1,net: stmmac: set multicast filter to zero if feature is unsupported,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250523221938.2980773-1-nikunj.kela@sima.ai/
noise,C,unrelated-cc,generic,new,2025-05-24,1,3,"[v4,net] net: airoha: Fix an error handling path in airoha_alloc_gdm_port()",https://patchwork.kernel.org/project/linux-arm-kernel/patch/1b94b91345017429ed653e2f05d25620dc2823f9.1746715755.git.christophe.jaillet@wanadoo.fr/
noise,C,unrelated-cc,generic,new,2025-05-25,1,1,[net-next] net: xilinx: axienet: Configure and report coalesce parameters in DMAengine flow,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250525102217.1181104-1-suraj.gupta2@amd.com/
noise,C,unrelated-cc,generic,new,2025-05-26,1,2,"[v2,1/1] media: mediatek: jpeg: add compatible for MT8188 SoC",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250526063044.1513-1-jianhua.lin@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-05-26,1,2,"[v3,1/1] media: mediatek: jpeg: fix buffer alignment",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250526093624.4760-1-jianhua.lin@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-05-27,1,1,[next] wifi: mt76: mt7925: fix off by one in mt7925_mcu_hw_scan(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/aDVT2tPhG_8T0Qla@stanley.mountain/
noise,C,unrelated-cc,generic,new,2025-05-27,1,2,[v2] net: stmmac: add explicit check and error on invalid PTP clock rate,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250527-stmmac_tstamp_div-v2-1-663251b3b542@bootlin.com/
noise,C,unrelated-cc,generic,new,2025-05-27,1,2,"[net,v2] net: stmmac: platform: guarantee uniqueness of bus_id",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250527-stmmac-mdio-bus_id-v2-1-a5ca78454e3c@cherry.de/
noise,C,unrelated-cc,generic,new,2025-05-28,1,1,driver: net: ethernet: mtk_star_emac: fix suspend/resume issue,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250528075351.593068-1-macpaul.lin@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-05-29,2,2,net: stmmac: prevent div by 0,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250529-stmmac_tstamp_div-v4-2-d73340a794d5@bootlin.com/
noise,C,unrelated-cc,generic,new,2025-05-29,1,2,media: rkisp1: correct histogram window size,https://patchwork.kernel.org/project/linux-arm-kernel/patch/m3sekn69z0.fsf@t19.piap.pl/
noise,C,unrelated-cc,generic,new,2025-05-30,1,3,"[net,v3] net: wwan: t7xx: Fix napi rx poll issue",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250530031648.5592-1-jinjian.song@fibocom.com/
noise,C,unrelated-cc,generic,new,2025-06-02,3,2,net: airoha: Fix IPv6 hw acceleration,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250602-airoha-flowtable-ipv6-fix-v2-1-3287f8b55214@kernel.org/
noise,C,unrelated-cc,generic,new,2025-06-03,1,2,"[net,v2] net: ti: icssg-prueth: Fix swapped TX stats for MII interfaces.",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250603052904.431203-1-m-malladi@ti.com/
noise,C,unrelated-cc,generic,new,2025-06-06,1,1,net: stmmac: Change the busy-wait loops timing,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250606102100.12576-1-bartlomiejdziag@gmail.com/
noise,C,unrelated-cc,generic,new,2025-06-06,1,1,media: platform: mtk-mdp3: Add missing MT8188 compatible to comp_dt_ids,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250606-mt8188-mdp-regression-comp-compat-fix-v1-1-e68772d7a3aa@collabora.com/
noise,C,unrelated-cc,generic,new,2025-06-06,1,1,media: bcm2835-unicam: Remove RGB24 support,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250606-rpi-unicam-rgb-bgr-fix-v1-1-9930b963f3eb@kernel.org/
