tier,category,arch,state,date,n_patches,n_versions,series_name,web_url
C,confidential,x86,new,2025-11-17,26,1,PCI/TSM: TDX Connect: SPDM Session and IDE Establishment,https://patchwork.kernel.org/project/kvm/patch/20251117022311.2443900-10-yilun.xu@linux.intel.com/
C,confidential,x86,new,2025-11-21,16,4,TDX: Enable Dynamic PAMT,https://patchwork.kernel.org/project/kvm/patch/20251121005125.417831-15-rick.p.edgecombe@intel.com/
C,confidential,x86,new,2025-11-26,2,1,x86/split_lock: Fix and enhancement for TDX guest,https://patchwork.kernel.org/project/kvm/patch/20251126100205.1729391-3-xiaoyao.li@intel.com/
C,confidential,x86,new,2025-11-26,1,1,KVM: SEV: Add hypervisor report request for SNP guests,https://patchwork.kernel.org/project/kvm/patch/20251126191114.874779-1-thomas.courrege@vates.tech/
C,confidential,arm,new,2025-12-01,1,2,[v2] KVM: arm64: Prevent FWD_TO_USER of SMCCC to pKVM,https://patchwork.kernel.org/project/kvm/patch/20251201-smccc-filter-v2-1-03dab737a14d@google.com/
C,confidential,x86,new,2025-12-02,6,1,"TDX: Stop metadata auto-generation, improve readability",https://patchwork.kernel.org/project/kvm/patch/20251202050844.2520762-5-yilun.xu@linux.intel.com/
C,confidential,x86,new,2025-12-23,8,3,KVM: VMX: Introduce Intel Mode-Based Execute Control (MBEC),https://patchwork.kernel.org/project/kvm/patch/20251223054806.1611168-8-jon@nutanix.com/
C,confidential,x86,new,2026-01-05,3,1,Expose TDX Module version,https://patchwork.kernel.org/project/kvm/patch/20260105074350.98564-3-chao.gao@intel.com/
C,confidential,x86,new,2026-01-06,24,3,KVM: TDX huge page support for private memory,https://patchwork.kernel.org/project/kvm/patch/20260106102440.25328-1-yan.y.zhao@intel.com/
C,confidential,x86,new,2026-01-06,1,1,Add query-tdx-capabilities,https://patchwork.kernel.org/project/kvm/patch/20260106183620.2144309-1-marcandre.lureau@redhat.com/
C,confidential,arm,new,2026-01-08,9,4,KVM: arm64: Add support for FEAT_IDST,https://patchwork.kernel.org/project/kvm/patch/20260108173233.2911955-3-maz@kernel.org/
C,confidential,x86,new,2026-01-08,6,3,KVM: guest_memfd: Rework preparation/population flows in prep for in-place conversion,https://patchwork.kernel.org/project/kvm/patch/20260108214622.1084057-4-michael.roth@amd.com/
C,confidential,x86,new,2026-01-09,2,1,KVM: SVM: Drop SEV-ES DebugSwap module param,https://patchwork.kernel.org/project/kvm/patch/20260109033101.1005769-2-seanjc@google.com/
C,confidential,x86,new,2026-01-09,2,2,x86/virt/tdx: Print TDX module version to dmesg,https://patchwork.kernel.org/project/kvm/patch/20260109-tdx_print_module_version-v2-1-e10e4ca5b450@intel.com/
C,confidential,x86,new,2026-01-09,2,6,SEV-SNP: Add KVM support for SNP certificate fetching,https://patchwork.kernel.org/project/kvm/patch/20260109231732.1160759-3-michael.roth@amd.com/
C,confidential,x86,new,2026-01-15,1,2,[v2] KVM: TDX: Allow userspace to return errors to guest for MAPGPA,https://patchwork.kernel.org/project/kvm/patch/20260115225238.2837449-1-sagis@google.com/
C,confidential,x86,new,2026-01-17,2,2,"[v2,1/8] target/i386: Include missing 'svm.h' header in 'sev.h'",https://patchwork.kernel.org/project/kvm/patch/20260117162926.74225-9-philmd@linaro.org/
C,confidential,x86,new,2026-01-19,1,1,KVM: SEV: Add KVM_SEV_SNP_HV_REPORT_REQ,https://patchwork.kernel.org/project/kvm/patch/20260119164228.2108498-2-thomas.courrege@thorondor.fr/
C,confidential,x86,new,2026-01-20,6,2,KVM: SEV: use mutex guards for simpler error handling,https://patchwork.kernel.org/project/kvm/patch/20260120201013.3931334-4-clopez@suse.de/
C,confidential,x86,new,2026-01-20,1,1,"x86/tdx: Use pg_level in TDX APIs, not the TDX-Module's 0-based level",https://patchwork.kernel.org/project/kvm/patch/20260120203937.1447592-1-seanjc@google.com/
C,confidential,x86,new,2026-01-29,45,1,TDX: Dynamic PAMT + S-EPT Hugepage,https://patchwork.kernel.org/project/kvm/patch/20260129011517.3545883-46-seanjc@google.com/
C,confidential,x86,new,2026-02-02,1,2,[RESEND] KVM: SEV: Track SNP launch state and disallow invalid userspace interactions,https://patchwork.kernel.org/project/kvm/patch/7d97d576-eb94-4167-ac4c-128490b27612@fortanix.com/
C,confidential,x86,new,2026-02-02,1,2,[RESEND] KVM: SEV: Enable SNP AP CPU hotplug,https://patchwork.kernel.org/project/kvm/patch/20d3a189-5649-4864-81cd-5a421267f21b@fortanix.com/
C,confidential,x86,new,2026-02-03,3,2,KVM: SEV: Add support for IBPB-on-Entry,https://patchwork.kernel.org/project/kvm/patch/20260203222405.4065706-3-kim.phillips@amd.com/
C,confidential,x86,new,2026-02-05,1,1,x86/fred: Fix early boot failures on SEV-ES/SNP guests,https://patchwork.kernel.org/project/kvm/patch/20260205051030.1225975-1-nikunj@amd.com/
C,confidential,x86,new,2026-02-11,1,1,get qutoe time via tdvmcall,https://patchwork.kernel.org/project/kvm/patch/20260211085801.4036464-2-jun.miao@intel.com/
C,confidential,arm,new,2026-02-13,4,2,KVM: arm64: Fix guest feature sanitization and pKVM state synchronization,https://patchwork.kernel.org/project/kvm/patch/20260213143815.1732675-2-tabba@google.com/
C,confidential,x86,new,2026-02-14,16,3,KVM: x86/tdx: Have TDX handle VMXON during bringup,https://patchwork.kernel.org/project/kvm/patch/20260214012702.2368778-2-seanjc@google.com/
C,confidential,x86,new,2026-02-23,4,1,Allow setting RAPL_DIS during SNP_INIT_EX,https://patchwork.kernel.org/project/kvm/patch/20260223162900.772669-5-tycho@kernel.org/
C,confidential,x86,new,2026-02-23,1,1,KVM: TDX: Set SIGNIFCANT_INDEX flag for supported CPUIDs,https://patchwork.kernel.org/project/kvm/patch/20260223214336.722463-1-changyuanl@google.com/
C,confidential,x86,new,2026-02-25,14,1,KVM: x86: Emulator MMIO fix and cleanups,https://patchwork.kernel.org/project/kvm/patch/20260225012049.920665-9-seanjc@google.com/
C,confidential,x86,new,2026-02-25,9,1,PCI/TSM: coco/sev-guest: Implement SEV-TIO PCIe TDISP (phase2),https://patchwork.kernel.org/project/kvm/patch/20260225053806.3311234-3-aik@amd.com/
C,confidential,x86,new,2026-03-02,1,7,KVM: SEV: Add KVM_SEV_SNP_HV_REPORT_REQ command,https://patchwork.kernel.org/project/kvm/patch/20260302143626.289792-2-thomas.courrege@thorondor.fr/
C,confidential,x86,new,2026-03-03,4,1,x86/tdx: Clean up the definitions of TDX TD ATTRIBUTES,https://patchwork.kernel.org/project/kvm/patch/20260303030335.766779-2-xiaoyao.li@intel.com/
C,confidential,x86,new,2026-03-05,2,2,Extend KVM_HC_MAP_GPA_RANGE api to allow retry,https://patchwork.kernel.org/project/kvm/patch/20260305222627.4193305-2-sagis@google.com/
C,confidential,x86,new,2026-03-10,9,3,Implement support for IBS virtualization,https://patchwork.kernel.org/project/kvm/patch/20260310060022.15120-2-manali.shukla@amd.com/
C,confidential,x86,new,2026-03-10,1,1,"[for,11.0,2/2] i386/sev/igvm: do not reset guest policy if IGVM does not set it",https://patchwork.kernel.org/project/kvm/patch/20260310094450.35861-3-anisinha@redhat.com/
C,confidential,x86,new,2026-03-10,3,1,"[PULL,1/3] docs/interop: Add AMD SEV-SNP SVSM interface to firmware.json",https://patchwork.kernel.org/project/kvm/patch/20260310132154.2783257-2-kraxel@redhat.com/
C,confidential,x86,new,2026-03-10,2,1,KVM: SEV: Fix a CR8 intercept goof with SEV-ES guests,https://patchwork.kernel.org/project/kvm/patch/20260310211841.2552361-2-seanjc@google.com/
C,confidential,x86,new,2026-03-10,21,1,Fixes and lock cleanup+hardening,https://patchwork.kernel.org/project/kvm/patch/20260310234829.2608037-17-seanjc@google.com/
C,confidential,x86,new,2026-03-11,3,2,KVM: SEV: Add support for BTB Isolation,https://patchwork.kernel.org/project/kvm/patch/20260311130611.2201214-4-kim.phillips@amd.com/
C,confidential,x86,new,2026-03-13,5,1,KVM: SEV: Drop user-triggerable WARN clean up REG_REGION,https://patchwork.kernel.org/project/kvm/patch/20260313003302.3136111-6-seanjc@google.com/
C,confidential,x86,new,2026-03-17,5,1,i386/sev: Add TCG-emulated AMD SEV guest support,https://patchwork.kernel.org/project/kvm/patch/20260317113840.33017-2-califano.tommaso@gmail.com/
C,confidential,x86,new,2026-03-18,3,2,x86/fred: Fix SEV-ES/SNP guest boot failures,https://patchwork.kernel.org/project/kvm/patch/20260318075654.1792916-3-nikunj@amd.com/
C,confidential,x86,new,2026-03-18,1,1,KVM: TDX: Fix APIC MSR ranges in tdx_has_emulated_msr(),https://patchwork.kernel.org/project/kvm/patch/20260318190111.1041924-1-dmaluka@chromium.org/
C,confidential,arm,new,2026-03-21,5,1,KVM: arm64: pkvm; Rework aspects of the PSCI relay,https://patchwork.kernel.org/project/kvm/patch/20260321212419.2803972-3-maz@kernel.org/
C,confidential,x86,new,2026-03-24,2,1,x86/tdx: Fix memory hotplug in TDX guests,https://patchwork.kernel.org/project/kvm/patch/20260324-tdx-hotplug-fixes-v1-2-8f29f2c17278@redhat.com/
C,confidential,x86,new,2026-03-24,5,2,Revoke supported SEV VM types,https://patchwork.kernel.org/project/kvm/patch/20260324194034.1442133-4-tycho@kernel.org/
C,confidential,x86,new,2026-03-27,31,1,PCI/TSM: PCIe Link Encryption Establishment via TDX platform services,https://patchwork.kernel.org/project/kvm/patch/20260327160132.2946114-18-yilun.xu@linux.intel.com/
C,confidential,x86,new,2026-03-31,22,4,"[v7,01/22] x86/virt/tdx: Move low level SEAMCALL helpers out of <asm/tdx.h>",https://patchwork.kernel.org/project/kvm/patch/20260331124214.117808-16-chao.gao@intel.com/
C,confidential,x86,new,2026-04-02,5,3,Fuller TDX kexec support,https://patchwork.kernel.org/project/kvm/patch/20260402-fuller_tdx_kexec_support-v3-5-34438d7094bf@intel.com/
C,confidential,x86,new,2026-04-02,6,1,KVM: SEV: Add support for IBPB-on-Entry and BTB Isolation,https://patchwork.kernel.org/project/kvm/patch/20260402202558.195005-6-kim.phillips@amd.com/
C,confidential,x86,new,2026-04-10,1,1,[v2] KVM: TDX: Fix x2APIC MSR handling in tdx_has_emulated_msr(),https://patchwork.kernel.org/project/kvm/patch/20260410232654.3864196-1-rick.p.edgecombe@intel.com/
C,confidential,x86,new,2026-04-14,3,1,"[v3,11/27] monitor: Do not check TARGET_I386 to build 'info sgx' command",https://patchwork.kernel.org/project/kvm/patch/20260414003001.97571-21-philmd@linaro.org/
C,confidential,x86,new,2026-04-16,7,1,KVM: SEV: Don't advertise unusable VM types,https://patchwork.kernel.org/project/kvm/patch/20260416232329.3408497-3-seanjc@google.com/
C,confidential,x86,new,2026-04-17,27,1,KVM: x86: Add a paranoid mode for CPUID verification,https://patchwork.kernel.org/project/kvm/patch/20260417073610.3246316-3-binbin.wu@linux.intel.com/
C,confidential,x86,new,2026-04-22,1,1,"x86/tdx, KVM: fix HKID leak when kexec is initiated with active TDs",https://patchwork.kernel.org/project/kvm/patch/20260422124536.53756-1-robert.nowicki@intel.com/
C,confidential,x86,new,2026-04-24,7,1,Add SEV-SNP restricted injection hypervisor support,https://patchwork.kernel.org/project/kvm/patch/9d2fd7cf59a31e7df23fe24fb3c177c2a272d4a6.1777048608.git.huibo.wang@amd.com/
C,confidential,x86,new,2026-04-27,3,1,Fix various QOM object life-cycle issues,https://patchwork.kernel.org/project/kvm/patch/20260427-qom-tests-v1-26-c413f3605311@redhat.com/
C,confidential,x86,new,2026-04-27,4,1,Allow disabling RAPL during SNP initialization,https://patchwork.kernel.org/project/kvm/patch/20260427204847.112899-3-tycho@kernel.org/
C,confidential,x86,new,2026-04-28,2,1,Fix MSR_IA32_PLATFORM_ID access for TDX guests,https://patchwork.kernel.org/project/kvm/patch/20260428024746.1040531-2-binbin.wu@linux.intel.com/
C,confidential,x86,new,2026-04-30,4,2,struct page to PFN conversion for TDX guest private memory,https://patchwork.kernel.org/project/kvm/patch/20260430015001.24242-1-yan.y.zhao@intel.com/
C,confidential,x86,new,2026-05-01,6,2,KVM: SEV: sev_dbg_crypt() fix and overhaul,https://patchwork.kernel.org/project/kvm/patch/20260501203537.2120074-5-seanjc@google.com/
C,confidential,x86,new,2026-05-05,28,6,KVM: combined patchset for MBEC/GMET support,https://patchwork.kernel.org/project/kvm/patch/20260505195226.563317-16-pbonzini@redhat.com/
C,confidential,x86,new,2026-05-07,2,2,KVM: TDX: Disable PMU virtualization for TDX VMs,https://patchwork.kernel.org/project/kvm/patch/20260507003613.1784851-3-vannapurve@google.com/
C,confidential,x86,new,2026-05-07,5,3,"[POC,1/5] KVM: selftests: Initialize guest_memfd with INIT_SHARED",https://patchwork.kernel.org/project/kvm/patch/1edc2c94bf776c8ceee3b92208e6280ef5a50a23.1778185936.git.ackerleytng@google.com/
C,confidential,x86,new,2026-05-12,21,4,KVM: x86: Enable APX for guests,https://patchwork.kernel.org/project/kvm/patch/20260512011502.53072-18-chang.seok.bae@intel.com/
C,confidential,x86,new,2026-05-12,1,1,x86/tdx: Fix zero-extension for CPUID emulation,https://patchwork.kernel.org/project/kvm/patch/20260512213719.20974-1-clopez@suse.de/
C,confidential,arm,new,2026-05-13,44,9,arm64: Support for Arm CCA in KVM,https://patchwork.kernel.org/project/kvm/patch/20260513131757.116630-18-steven.price@arm.com/
C,confidential,x86,new,2026-05-15,3,2,KVM: Macrofy GPR swapping in assembly code,https://patchwork.kernel.org/project/kvm/patch/20260515172734.745763-2-pbonzini@redhat.com/
C,confidential,x86,new,2026-05-19,1,1,"KVM, SEV: fix merge conflict",https://patchwork.kernel.org/project/kvm/patch/20260519202851.1339906-1-arnd@kernel.org/
C,confidential,x86,new,2026-05-20,25,8,Runtime TDX module update support,https://patchwork.kernel.org/project/kvm/patch/20260520133909.409394-21-chao.gao@intel.com/
C,confidential,x86,new,2026-05-21,1,1,target/i386/sev: fix MemoryRegion reference leaks in gpa2hva callers,https://patchwork.kernel.org/project/kvm/patch/20260521145451.1831984-1-marcandre.lureau@redhat.com/
C,confidential,x86,new,2026-05-21,22,7,TDX KVM selftests,https://patchwork.kernel.org/project/kvm/patch/20260521-tdx-selftests-v13-v13-8-6983ae4c3a4d@google.com/
C,confidential,x86,new,2026-05-22,15,1,Enable TDX Module Extensions and DICE-based TDX Quoting,https://patchwork.kernel.org/project/kvm/patch/20260522034128.3144354-13-yilun.xu@linux.intel.com/
C,confidential,x86,new,2026-05-22,1,3,"[v5,1/1] KVM: x86: Introduce has_protected_pmu state for TDX VMs",https://patchwork.kernel.org/project/kvm/patch/20260522151534.652522-1-vannapurve@google.com/
C,confidential,x86,new,2026-05-22,5,2,guest_memfd fixes for bind and populate,https://patchwork.kernel.org/project/kvm/patch/20260522-fix-sev-gmem-post-populate-v2-4-3f196bfad5a1@google.com/
C,confidential,x86,new,2026-05-26,11,1,Dynamic PAMT,https://patchwork.kernel.org/project/kvm/patch/20260526023515.288829-11-rick.p.edgecombe@intel.com/
C,confidential,x86,new,2026-05-27,2,3,x86/tdx: Port I/O emulation fixes,https://patchwork.kernel.org/project/kvm/patch/20260527120544.2903923-2-kas@kernel.org/
C,confidential,x86,new,2026-05-27,1,1,MAINTAINERS: Move Rick Edgecombe to TDX maintainer,https://patchwork.kernel.org/project/kvm/patch/20260527221342.415814-1-rick.p.edgecombe@intel.com/
C,confidential,x86,new,2026-05-28,15,3,TDX MMU refactors,https://patchwork.kernel.org/project/kvm/patch/20260528081029.10220-1-yan.y.zhao@intel.com/
C,confidential,x86,new,2026-05-28,2,1,KVM: Miscallenous SEV/SNP fixes,https://patchwork.kernel.org/project/kvm/patch/20260528-sev_snp_fixes-v1-2-d67a08151779@meta.com/
C,confidential,x86,new,2026-05-29,24,1,KVM: x86: fix various GHCB issues,https://patchwork.kernel.org/project/kvm/patch/20260529183549.1104619-3-pbonzini@redhat.com/
C,confidential,x86,new,2026-06-02,4,2,KVM: Miscellaneous SEV/SNP related fixes,https://patchwork.kernel.org/project/kvm/patch/20260602-sev_snp_fixes-v3-4-24bfd3ae047c@meta.com/
C,confidential,x86,new,2026-06-04,4,1,KVM: x86: TDX: Validate directly configurable CPUID bits,https://patchwork.kernel.org/project/kvm/patch/20260604023314.3907511-5-binbin.wu@linux.intel.com/
C,confidential,x86,new,2026-06-05,1,1,[POC] KVM: selftests: Verify conversion works with TDX,https://patchwork.kernel.org/project/kvm/patch/20260605134153.204152-1-ackerleytng@google.com/
C,confidential,x86,new,2026-06-08,60,1,KVM Planes + SEV-SNP Support,https://patchwork.kernel.org/project/kvm/patch/20260608144252.351443-29-joro@8bytes.org/
C,confidential,x86,new,2026-06-10,1,1,KVM: SEV: Don't return a still-assigned gmem page to the host,https://patchwork.kernel.org/project/kvm/patch/aimMWzAf5b3luM0b@v4bel/
C,confidential,x86,new,2026-06-11,4,1,KVM: SEV: Support direct setting of VMSA for SEV-SNP guests,https://patchwork.kernel.org/project/kvm/patch/20260611123528.572255-2-joro@8bytes.org/
C,confidential,x86,new,2026-06-12,2,1,tdx-guest: Make Quote buffer size dynamic,https://patchwork.kernel.org/project/kvm/patch/20260612110853.3188196-2-peter.fang@intel.com/
C,confidential,x86,new,2026-06-16,25,3,Optimize nSVM TLB flushes,https://patchwork.kernel.org/project/kvm/patch/20260616004155.1435766-10-yosry@kernel.org/
C,confidential,x86,new,2026-06-18,17,1,Enable DICE-based TDX Quoting Extension,https://patchwork.kernel.org/project/kvm/patch/20260618081355.3253581-14-yilun.xu@linux.intel.com/
C,confidential,x86,new,2026-06-23,4,1,kvm: sev: Fix issues reported by Sashiko,https://patchwork.kernel.org/project/kvm/patch/20260623091556.1500930-5-joro@8bytes.org/
C,confidential,x86,new,2026-06-24,7,8,target/arm: fully model WFxT instructions for A-profile,https://patchwork.kernel.org/project/kvm/patch/20260624103049.884930-8-alex.bennee@linaro.org/
C,confidential,x86,new,2026-06-26,9,2,KVM: SEV: Fix RMP #PF due freeing in-use VMSA,https://patchwork.kernel.org/project/kvm/patch/20260626231416.3943216-5-seanjc@google.com/
C,confidential,x86,new,2026-06-29,3,3,x86/msr: Inline rdmsr/wrmsr instructions,https://patchwork.kernel.org/project/kvm/patch/20260629065544.3643253-3-jgross@suse.com/
C,confidential,x86,new,2026-06-30,2,1,KVM: SEV: Backports for GHCB leak fix,https://patchwork.kernel.org/project/kvm/patch/20260630172204.279784-3-seanjc@google.com/
C,confidential,x86,new,2026-06-30,6,10,Add RMPOPT support.,https://patchwork.kernel.org/project/kvm/patch/8518e02c46d6edf1f37a180569c708a3cfa7c413.1782841284.git.ashish.kalra@amd.com/
C,confidential,x86,new,2026-06-30,2,1,KVM: x86: gmem populate fix and cleanups,https://patchwork.kernel.org/project/kvm/patch/20260630213711.479692-2-seanjc@google.com/
C,confidential,x86,new,2026-07-01,3,2,x86/tdx: Fix port I/O handling bugs,https://patchwork.kernel.org/project/kvm/patch/20260701110547.764083-3-kirill@shutemov.name/
C,confidential,x86,new,2026-07-01,1,1,KVM: SEV: drop FOLL_LONGTERM for encrypted region registration,https://patchwork.kernel.org/project/kvm/patch/20260701144543.39582-1-pankaj.gupta@amd.com/
C,confidential,x86,new,2026-07-01,51,5,x86: Try to wrangle PV clocks vs. TSC,https://patchwork.kernel.org/project/kvm/patch/20260701193212.749551-22-seanjc@google.com/
